id,y
10993,194.7464447
10994,139.5578613
10995,32.12742615
10996,22.62432861
10997,27.56976128
10998,34.71884918
10999,19.42730141
11000,427.0234375
11001,347.0474854
11002,182.0414886
11003,93.13230896
11004,449.8133545
11005,15.44446373
11006,54.00611877
11007,30.21728325
11008,21.82954407
11009,169.8492126
11010,24.98949051
11011,22.01339531
11012,29.11038399
11013,168.2649231
11014,51.08730316
11015,139.704895
11016,38.5535202
11017,59.70825195
11018,692.454834
11019,69.78095245
11020,108.6414185
11021,111.6534348
11022,112.1290359
11023,1119.521484
11024,253.2566071
11025,35.38123322
11026,12.41142845
11027,185.1946259
11028,17.11408043
11029,27.07316971
11030,257.5125732
11031,96.98695374
11032,88.69238281
11033,1846.899902
11034,129.3869476
11035,17.1180706
11036,1796.281128
11037,12.96738243
11038,101.0921402
11039,906.7037354
11040,16.42987823
11041,310.4741211
11042,11.2099123
11043,70.83551788
11044,273.0839844
11045,47.79747772
11046,43.93449402
11047,22.52346039
11048,45.54282379
11049,194.1420441
11050,14.91898537
11051,99.05263519
11052,40.48583984
11053,622.4776001
11054,22.0415535
11055,61.7957077
11056,107.3866882
11057,44.17354584
11058,47.74544525
11059,275.0733337
11060,142.7918091
11061,108.9757004
11062,72.02193451
11063,37.26000977
11064,133.7833099
11065,960.9943848
11066,71.51873016
11067,52.99736786
11068,1275.142456
11069,207.8929138
11070,174.1956482
11071,39.5042038
11072,528.1277466
11073,2521.684082
11074,337.1943665
11075,39.97489166
11076,107.3063278
11077,85.05809784
11078,1876.515381
11079,244.4084778
11080,29.36633873
11081,559.3224487
11082,11.2099123
11083,11.2099123
11084,14.44371223
11085,11.2099123
11086,183.8298035
11087,27.56976128
11088,79.33208466
11089,69.24649811
11090,32.40525818
11091,154.1650696
11092,1063.845947
11093,12.86171341
11094,17.00841141
11095,55.59200287
11096,275.0845947
11097,143.0254974
11098,20.51015282
11099,14.68334675
11100,30.11108208
11101,355.800415
11102,25.06246376
11103,66.9879303
11104,24.13267899
11105,230.6263275
11106,100.6935043
11107,38.04696655
11108,28.44411659
11109,43.70963287
11110,252.4897308
11111,42.09312057
11112,173.8808289
11113,92.30432892
11114,100.0684433
11115,167.2622223
11116,68.82701111
11117,11.2099123
11118,19.61656952
11119,81.15551758
11120,458.2159729
11121,65.46456909
11122,262.8884583
11123,23.11493301
11124,199.2955017
11125,13.2671833
11126,73.4354248
11127,16.50098228
11128,50.44802094
11129,137.8237915
11130,23.45923615
11131,56.82406616
11132,31.59202957
11133,46.62325287
11134,116.0261765
11135,11.2099123
11136,39.1765976
11137,25.32534409
11138,23.12156105
11139,21.13965607
11140,466.8407593
11141,53.50733185
11142,22.11416054
11143,11.4245615
11144,36.2219696
11145,540.855835
11146,500.7103577
11147,106.1320953
11148,28.28109932
11149,40.37827301
11150,57.33880615
11151,12.33143806
11152,11.2099123
11153,69.43323517
11154,632.4530029
11155,50.17121887
11156,1445.971191
11157,468.3800659
11158,210.6379089
11159,116.4143066
11160,140.2892303
11161,55.59200287
11162,24.7598381
11163,253.4296265
11164,393.3034058
11165,599.7589111
11166,203.374527
11167,98.79689789
11168,303.8791504
11169,1850.643555
11170,339.4672241
11171,193.6015625
11172,19.46430016
11173,78.39764404
11174,132.7606354
11175,14.1909256
11176,290.4824524
11177,1042.72168
11178,15.44446373
11179,122.0586548
11180,392.6231079
11181,618.6795654
11182,63.05069733
11183,28.23395729
11184,67.55308533
11185,27.44290161
11186,66.69193268
11187,36.47524261
11188,63.72188568
11189,19.91570854
11190,75.03265381
11191,42.09549713
11192,192.4720306
11193,134.0735168
11194,83.50669098
11195,116.8006897
11196,116.9341812
11197,557.510437
11198,58.91012955
11199,1959.996582
11200,15.59666634
11201,15.44446373
11202,50.51596069
11203,102.6427612
11204,48.26254272
11205,73.99196625
11206,13.2671833
11207,11.2099123
11208,18.35134888
11209,22.6462822
11210,1501.735229
11211,135.6663666
11212,34.2375145
11213,150.3065948
11214,159.4082489
11215,1195.985962
11216,186.6559753
11217,41.29649353
11218,24.62055969
11219,49.87735748
11220,14.20465374
11221,119.5886307
11222,2344.935547
11223,15.44446373
11224,56.5790329
11225,32.63595581
11226,353.2073669
11227,35.33727264
11228,30.66139603
11229,26.12180138
11230,22.98313141
11231,41.30980682
11232,146.4028931
11233,359.8839722
11234,12.28586388
11235,194.46492
11236,398.0383301
11237,11.2099123
11238,544.7601929
11239,104.0691299
11240,81.54507446
11241,11.2099123
11242,88.433815
11243,27.38261604
11244,327.3661194
11245,92.41970062
11246,52.91096497
11247,11.2099123
11248,78.49993134
11249,17.66534996
11250,87.52458954
11251,29.90715027
11252,164.9799957
11253,374.0161743
11254,69.01377106
11255,1538.917114
11256,136.8751221
11257,119.1608276
11258,344.6661072
11259,13.44607162
11260,295.2022095
11261,143.7130737
11262,126.9225159
11263,218.2218628
11264,62.09962463
11265,1124.628296
11266,496.3504639
11267,29.23139572
11268,35.5851059
11269,113.0628281
11270,62.39639282
11271,70.34598541
11272,25.07255745
11273,20.62327003
11274,34.90417099
11275,65.34136963
11276,44.58367157
11277,55.55749512
11278,45.4841156
11279,566.0500488
11280,66.6333847
11281,69.90357971
11282,11.2099123
11283,2295.41333
11284,91.54309845
11285,60.71975708
11286,136.3402405
11287,118.6461182
11288,993.3757324
11289,30.01092529
11290,344.4762878
11291,589.3134766
11292,65.63335419
11293,102.2092438
11294,98.97687531
11295,78.10655975
11296,48.08072662
11297,203.0215454
11298,876.7861938
11299,405.1849976
11300,81.4334259
11301,44.95311737
11302,62.0474472
11303,233.1813354
11304,14.91898537
11305,782.4188843
11306,104.9178085
11307,111.530014
11308,116.6491852
11309,45.59164429
11310,611.651062
11311,118.2513199
11312,16.46270752
11313,120.1649704
11314,80.03253174
11315,84.00328827
11316,231.6637268
11317,240.4219971
11318,133.7441711
11319,22.11416054
11320,11.2099123
11321,1036.256714
11322,91.55132294
11323,248.0381622
11324,44.15207672
11325,270.0643921
11326,136.2501984
11327,60.71975708
11328,37.22117615
11329,3037.547852
11330,195.6859589
11331,2521.439697
11332,60.1325531
11333,211.6448364
11334,1064.509644
11335,25.54482269
11336,152.7897186
11337,21.69348717
11338,14.65836143
11339,61.69426727
11340,298.1076965
11341,54.8494873
11342,48.47305298
11343,59.20101166
11344,365.0177917
11345,279.9811401
11346,187.1830444
11347,57.11196136
11348,66.46308136
11349,21.66807747
11350,66.69116974
11351,55.02835846
11352,345.661499
11353,9.133447647
11354,70.83261871
11355,85.20446014
11356,15.95471382
11357,64.95430756
11358,250.5046692
11359,286.931488
11360,318.8344421
11361,83.54310608
11362,14.81066322
11363,77.57576752
11364,318.324646
11365,505.3173828
11366,10.2933588
11367,13.2671833
11368,58.34838867
11369,37.01368713
11370,279.0718079
11371,67.12490845
11372,37.75048828
11373,45.47929382
11374,14.20465374
11375,92.6784668
11376,1316.529663
11377,19.91570854
11378,113.9684753
11379,259.1053772
11380,175.2276001
11381,88.39711761
11382,1632.099487
11383,211.0270538
11384,15.44446373
11385,895.7512817
11386,144.3699341
11387,235.1723633
11388,92.66044617
11389,617.3968506
11390,194.5049591
11391,60.33911896
11392,82.91283417
11393,77.73236084
11394,18.93053627
11395,221.3561554
11396,99.48956299
11397,18.94945526
11398,435.0977478
11399,2802.093994
11400,81.70368958
11401,1110.654297
11402,207.0511475
11403,95.9249115
11404,34.06968689
11405,51.13954163
11406,54.3917923
11407,614.0372314
11408,233.687439
11409,11.2099123
11410,12.86171341
11411,37.46426392
11412,11.2099123
11413,67.11637115
11414,13.60424328
11415,392.7141724
11416,33.07918549
11417,138.4588776
11418,30.01092529
11419,197.5913849
11420,96.13620758
11421,14.20465374
11422,31.96893311
11423,71.37247467
11424,20.27109337
11425,201.5160065
11426,25.31373405
11427,184.9838257
11428,59.2915535
11429,678.296814
11430,37.00536346
11431,22.49285889
11432,322.8077087
11433,133.4639282
11434,221.3900909
11435,28.91623688
11436,321.9284058
11437,1454.405273
11438,101.2240753
11439,49.50229645
11440,17.00257111
11441,20.1268177
11442,67.17520905
11443,659.2276611
11444,15.42961121
11445,787.3704834
11446,11.2099123
11447,33.65313721
11448,27.20384407
11449,43.25473785
11450,11.2099123
11451,106.1245499
11452,28.38389969
11453,60.87018585
11454,80.87710571
11455,99.66052246
11456,23.91798592
11457,30.53827858
11458,45.87864685
11459,589.4759521
11460,98.99131012
11461,662.7015381
11462,294.8832092
11463,72.01859283
11464,55.25495148
11465,32.86056519
11466,140.5596924
11467,21.66807747
11468,44.32884979
11469,18.01198387
11470,123.0435257
11471,91.27950287
11472,107.8863068
11473,49.55423737
11474,113.1405869
11475,18.35134888
11476,88.78108215
11477,1280.365601
11478,176.2844543
11479,533.3046875
11480,100.3378296
11481,338.6165771
11482,212.3094025
11483,290.3921509
11484,870.3300781
11485,32.40525818
11486,349.2956848
11487,37.71651459
11488,233.0966339
11489,36.32240295
11490,702.9240723
11491,33.00567627
11492,45.72434235
11493,237.3861084
11494,37.1523819
11495,188.2621155
11496,1481.57959
11497,38.5535202
11498,336.1141663
11499,34.73204803
11500,68.83280945
11501,63.44536591
11502,65.85765839
11503,130.1269073
11504,94.4686203
11505,22.50671387
11506,744.4429321
11507,71.60474396
11508,78.53954315
11509,31.66273499
11510,581.7888794
11511,37.18939972
11512,26.8012104
11513,327.973877
11514,44.75749207
11515,11.2099123
11516,241.3804321
11517,80.61994171
11518,55.81027985
11519,142.0658112
11520,38.37029266
11521,14.20465374
11522,709.6807251
11523,41.36862183
11524,30.80325127
11525,14.20465374
11526,101.3562393
11527,499.3660278
11528,36.72265625
11529,29.69323158
11530,68.85300446
11531,16.40446854
11532,127.017952
11533,411.6342773
11534,15.85286903
11535,276.8981323
11536,87.48886871
11537,2297.151367
11538,106.8342438
11539,92.83139801
11540,122.0942078
11541,458.9832153
11542,11.2099123
11543,83.77098083
11544,140.3804321
11545,47.45438385
11546,344.8880615
11547,743.9765625
11548,54.04180908
11549,15.6138134
11550,21.13965607
11551,50.36271667
11552,12.86171341
11553,15.38201904
11554,11.2099123
11555,15.38201904
11556,114.8998413
11557,31.20580101
11558,73.76559448
11559,223.4255676
11560,53.19768524
11561,195.152298
11562,37.44218445
11563,53.10077667
11564,38.33093643
11565,15.52918625
11566,11.2099123
11567,69.03910828
11568,753.168396
11569,11.2099123
11570,136.8288422
11571,399.8600159
11572,178.0198669
11573,21.13965607
11574,64.80688477
11575,31.14610672
11576,382.5715332
11577,564.4404907
11578,830.1454468
11579,78.24882507
11580,213.4235229
11581,507.1723938
11582,38.59017944
11583,356.9265442
11584,59.65311432
11585,26.01951599
11586,60.71975708
11587,19.670681
11588,218.4837952
11589,414.5065308
11590,903.2356567
11591,17.52137947
11592,11.4245615
11593,11.2099123
11594,11.2099123
11595,48.33772278
11596,75.2707901
11597,89.21185303
11598,93.37052917
11599,302.7398987
11600,364.0285339
11601,266.159668
11602,461.066864
11603,57.02818298
11604,35.89729309
11605,342.0725098
11606,23.70390892
11607,66.58598328
11608,29.37030792
11609,96.08866119
11610,514.5996704
11611,2148.406494
11612,29.37010956
11613,67.16270447
11614,55.92543793
11615,307.5439148
11616,158.3489532
11617,17.74343491
11618,636.5257568
11619,116.7615128
11620,268.4386292
11621,43.60788727
11622,321.2120056
11623,207.6221008
11624,63.63109589
11625,1044.843628
11626,31.96893311
11627,33.72000885
11628,19.59115982
11629,78.35076904
11630,23.80404282
11631,15.95471382
11632,30.01092529
11633,16.20992088
11634,125.0129929
11635,34.07249451
11636,39.26539612
11637,541.4398804
11638,18.51997566
11639,42.70022583
11640,64.78012085
11641,11.2099123
11642,96.48278809
11643,131.3455811
11644,544.1331177
11645,11.2099123
11646,110.1184082
11647,254.6685181
11648,1451.182617
11649,216.8146362
11650,1085.335693
11651,22.53112984
11652,71.10308075
11653,75.77392578
11654,16.71748924
11655,21.68535423
11656,63.63109589
11657,30.22557831
11658,76.16701508
11659,135.2573853
11660,72.7166748
11661,62.17701721
11662,104.9306107
11663,82.95526886
11664,26.18980598
11665,129.3228912
11666,87.90858459
11667,246.858139
11668,22.52565193
11669,66.18816376
11670,75.38241577
11671,100.0286865
11672,1490.168213
11673,18.67826271
11674,934.5606689
11675,745.4732056
11676,25.32534409
11677,83.73027039
11678,64.068367
11679,18.94945526
11680,149.8734589
11681,129.7780914
11682,449.8861084
11683,92.73982239
11684,68.70186615
11685,223.1993256
11686,22.87365913
11687,35.89729309
11688,61.16094971
11689,17.03382111
11690,517.2962036
11691,49.63082123
11692,71.99382019
11693,12.86171341
11694,72.6582489
11695,2037.515381
11696,11.2099123
11697,16.46270752
11698,212.8224182
11699,191.6126251
11700,39.27200317
11701,52.56985474
11702,283.3575439
11703,323.8677063
11704,71.40727234
11705,1205.329224
11706,309.675293
11707,12.86171341
11708,44.81436157
11709,735.2021484
11710,65.85799408
11711,569.0552979
11712,389.3947754
11713,2534.096436
11714,11.2099123
11715,11.2099123
11716,234.4288177
11717,60.71975708
11718,21.8281517
11719,46.62325287
11720,2192.067139
11721,79.95998383
11722,543.6343994
11723,491.5228882
11724,252.6170044
11725,732.5149536
11726,161.2559052
11727,78.19215393
11728,1175.763794
11729,220.026535
11730,79.9214325
11731,45.07104492
11732,199.9660492
11733,208.3423004
11734,78.70287323
11735,177.1650848
11736,20.6600914
11737,11.2099123
11738,125.4301376
11739,136.0141602
11740,29.58876228
11741,235.3042297
11742,64.69036102
11743,575.8125
11744,17.66534996
11745,94.08014679
11746,81.58894348
11747,25.07255745
11748,356.1372375
11749,21.66807747
11750,60.71975708
11751,41.13246918
11752,2583.183838
11753,17.52137947
11754,71.30291748
11755,81.15022278
11756,171.3483276
11757,37.88573456
11758,57.23686218
11759,176.1325073
11760,33.93911743
11761,329.0509033
11762,23.23591805
11763,128.6430664
11764,105.4088364
11765,42.59584808
11766,18.71320915
11767,11.2099123
11768,24.90187836
11769,461.0857849
11770,11.2099123
11771,25.59228325
11772,91.13743591
11773,102.8863831
11774,18.46184731
11775,76.64483643
11776,704.5375366
11777,382.2798767
11778,408.9290161
11779,628.6469727
11780,92.20530701
11781,32.07968903
11782,174.6048431
11783,64.08004761
11784,31.82064438
11785,106.2933273
11786,70.09482574
11787,966.9459839
11788,27.82223892
11789,83.34716034
11790,147.3855438
11791,42.12091064
11792,17.52137947
11793,126.309906
11794,124.6236115
11795,22.18408966
11796,40.72573853
11797,413.6969299
11798,83.36585236
11799,26.716856
11800,48.11500549
11801,17.52137947
11802,49.33342743
11803,155.11586
11804,162.7035828
11805,661.0860596
11806,308.0264893
11807,234.9675751
11808,11.2099123
11809,454.4164124
11810,19.1885128
11811,103.3574295
11812,601.227478
11813,32.73868561
11814,28.95327759
11815,39.42430115
11816,162.4558411
11817,11.2099123
11818,56.96803284
11819,25.3542099
11820,102.8351212
11821,12.25776958
11822,262.5487366
11823,188.0542755
11824,139.016037
11825,122.4628601
11826,53.66369629
11827,63.72210693
11828,335.7173157
11829,266.5589294
11830,68.86084747
11831,203.8766022
11832,179.4829407
11833,50.45632172
11834,87.66168976
11835,78.20767975
11836,44.80513
11837,259.7894592
11838,46.76668549
11839,40.44273376
11840,418.3373413
11841,654.5456543
11842,18.92960358
11843,737.2736816
11844,45.01040649
11845,88.21059418
11846,170.7247314
11847,59.14500427
11848,94.06763458
11849,33.00567627
11850,6.791092396
11851,4109.061523
11852,40.82707214
11853,68.67569733
11854,105.2388306
11855,366.9924011
11856,26.03495789
11857,55.29087067
11858,116.4029922
11859,262.4166565
11860,390.3030701
11861,685.286438
11862,277.1529846
11863,137.9737549
11864,118.2094193
11865,234.09729
11866,263.3870239
11867,21.94719505
11868,518.1303711
11869,18.37675858
11870,75.97028351
11871,38.76486206
11872,15.51966476
11873,19.53180122
11874,13.2671833
11875,191.3070679
11876,153.4501801
11877,2805.214844
11878,2727.721191
11879,515.7245483
11880,589.7932129
11881,42.847435
11882,36.6422348
11883,185.0014496
11884,117.0777283
11885,23.68499565
11886,50.78617859
11887,216.6584778
11888,80.44934082
11889,24.41123581
11890,180.138443
11891,1514.819946
11892,88.04832458
11893,45.99636078
11894,67.17520905
11895,19.91570854
11896,369.9126587
11897,70.73153687
11898,1077.43811
11899,14.20465374
11900,559.534729
11901,15.40617275
11902,179.799942
11903,407.127655
11904,11.4245615
11905,837.5982666
11906,218.6855011
11907,15.38201904
11908,646.8347778
11909,547.6409302
11910,668.8413086
11911,271.7481995
11912,57.84957886
11913,11.2099123
11914,18.72597694
11915,30.01092529
11916,444.092865
11917,30.01092529
11918,1298.705322
11919,64.15048218
11920,21.7977066
11921,65.16442108
11922,128.4481812
11923,29.66172218
11924,30.01092529
11925,618.4318848
11926,34.45135498
11927,611.2163086
11928,17.39822197
11929,43.99208832
11930,18.94945526
11931,63.4028244
11932,404.9642334
11933,27.20384407
11934,35.95948792
11935,19.57827568
11936,2172.6604
11937,792.0939941
11938,30.01092529
11939,78.33790588
11940,254.5966797
11941,170.7070923
11942,246.043869
11943,219.3407288
11944,50.5125885
11945,1305.465454
11946,142.0117645
11947,15.95471382
11948,114.3677597
11949,321.8269348
11950,153.9448853
11951,27.13552094
11952,17.52137947
11953,104.5770035
11954,95.00387573
11955,579.6331177
11956,341.4423218
11957,23.12156105
11958,1300.841187
11959,558.09552
11960,4298.962402
11961,98.67082977
11962,50.27996063
11963,72.46606445
11964,60.71975708
11965,17.19508934
11966,44.97348022
11967,147.2484283
11968,71.39546204
11969,79.70966339
11970,110.2763977
11971,47.18739319
11972,48.16903687
11973,74.31665802
11974,76.12208557
11975,30.6804409
11976,296.8690796
11977,81.92798615
11978,51.68693542
11979,117.7826767
11980,18.94945526
11981,40.93969727
11982,17.52137947
11983,160.9976959
11984,18.37675858
11985,101.5330811
11986,121.5683365
11987,20.22020531
11988,61.28164673
11989,402.8061829
11990,329.8711853
11991,500.7986145
11992,37.75048828
11993,54.96179199
11994,99.76481628
11995,240.2219696
11996,49.09254074
11997,45.83747864
11998,198.9164276
11999,3787.96875
12000,562.8983154
12001,2451.976074
