25,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709923560792,0.109691668404,0,0,0.100535353498
26,4026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.909992384228,0.77586162534,1,1,0.947799947666
27,4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233793445724,0.250584509937,0,0,0.28473568043
28,4028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00024986923,1.21396704862,1,1,1.16658215238
29,4029,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.861060558046,0.792322242692,1,1,0.67291302297
30,4030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.01959250536,1.22306729662,1,1,1.36572414837
31,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252632592786,0.27296302753,0,0,0.13564890324
32,4032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.606132207928,0.665163979559,1,1,0.671029595836
33,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139095605023,-0.039434448498,0,0,0.00860371813037
34,4034,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1.11209893139,0.923607678049,1,1,1.17446547282
35,4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810889465102,-0.0533763280437,0,0,-0.0646620248372
36,4036,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0.424046264254,0.239258655681,0,0,0.265341000512
37,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.289163191159,0.0782548909257,0,0,0.370324576153
38,4038,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0.343587650045,0.24149485699,0,0,0.329311332269
39,4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149310524602,0.114136391703,0,0,0.0172388586684
40,4040,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.109577207241,0.409724319195,0,0,0.411661202898
41,4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145173635098,0.174795945915,0,0,0.0233992116966
42,4042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0965157775379,0.0525441551568,0,0,-0.0706028766081
43,4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223703892458,0.190412995434,0,0,0.244036159061
44,4044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.940833061278,0.884472081266,1,1,0.775641925166
45,4045,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.546590848195,0.536619131013,1,1,0.404956394572
46,4046,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.915662357064,0.851857240152,1,1,0.693912120743
47,4047,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.09011583896,0.947380804389,1,1,1.17741646928
48,4048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11157808744,0.183623528506,0,0,0.0120636718384
49,4049,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.47804528663,1.1766586867,1,1,1.06753464413
50,4050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.567392626849,0.732279336205,1,1,0.651848673356
51,4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494755434414,0.133241661678,0,0,0.00380110891698
52,4052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.944875264791,0.933765276637,1,1,0.846832376022
53,4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941151117469,0.153082107512,0,0,0.0597343054553
54,4054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961384262227,-0.0284871866922,0,0,-0.109445360492
55,4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215081583855,0.0873545262464,0,0,0.106096760853
56,4056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.831991817143,0.799420476003,1,1,1.02578143086
57,4057,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.455702108173,0.437572068293,1,1,0.333058070223
58,4058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182248398109,-0.123837472028,0,0,-0.0339793973577
59,4059,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.08440163679,0.970246278645,1,1,0.949148365178
60,4060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.15373312335,1.23591156816,1,1,1.2253685718
61,4061,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0791145694375,0.0155234985442,0,0,-0.0492633232078
62,4062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.834957024871,0.81551169603,1,1,0.845401154794
63,4063,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.06111843776,0.80135063996,1,1,0.877899392421
64,4064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884460426269,-0.0485708226791,0,0,0.0203633088143
65,4065,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1.24256438644,0.855653696378,1,1,1.01331366538
66,4066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.683224001098,0.94029792762,1,1,0.713582180616
67,4067,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.846528473857,0.965216173121,1,1,0.895513259962
68,4068,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1.05642979939,0.863879641774,1,1,0.933797004902
69,4069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111330453224,0.131601347198,0,0,0.0625092272824
70,4070,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253884952745,0.599062457003,1,1,0.485436904675
71,4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145173462133,0.0809733536079,0,0,0.141943757338
72,4072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.694938463845,0.775013604404,1,1,0.617660360742
73,4073,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.21343191588,1.07879332449,1,1,1.12549078569
74,4074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.30776578336,1.10147631177,1,1,1.3706771113
75,4075,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.30966334498,0.988106145697,1,1,0.969184310219
76,4076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156296863093,-0.0544367050652,0,0,-0.0706680606141
77,4077,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-0.22187549354,0.171663112089,0,0,-0.0798934549482
78,4078,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.727350090252,0.903189857253,1,1,0.995918647405
79,4079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.16553628022,0.0433055633984,0,0,-0.165172185205
80,4080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.51678077475,1.49161458528,1,1,1.42153165445
81,4081,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.670570486181,0.527338172984,1,1,0.662267458455
82,4082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210200931015,-0.102641136982,0,0,-0.097679880972
83,4083,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.935163846934,0.82717888203,1,1,0.98895478838
84,4084,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-0.0498819144623,0.206997028597,0,0,0.00703009172349
85,4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706904743944,0.108754928118,0,0,0.0974859436212
86,4086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.795334475164,1.4295656781,1,1,1.01496891233
87,4087,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.17875093625,0.951368446085,1,1,0.962044958629
88,4088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14476174649,0.133599824273,0,0,0.157827516167
89,4089,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07741444436,1.03015818262,1,1,1.14656083418
90,4090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34980969761,0.952876703211,1,1,0.912280393561
91,4091,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.912263022917,0.729086262114,1,1,0.636116768437
92,4092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.16991049304,0.850749389909,1,1,1.01257209824
93,4093,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.58667891969,1.44082107717,1,1,1.42238207274
94,4094,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.246502527273,0.289547634638,0,0,0.381304846035
95,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166542929086,0.0994387667557,0,0,0.177895773666
96,4096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.08917500468,0.888096103755,1,1,1.0281580939
97,4097,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.20123394445,1.12515945258,1,1,1.07351333575
98,4098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07355711964,1.10816316294,1,1,1.03536047732
99,4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124230477518,-0.0297866098345,0,0,-0.057863847749
100,4100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180873854188,0.0332852398939,0,0,0.00933061799396
101,4101,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.930923944918,1.19511284796,1,1,1.19892555727
102,4102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.628991253814,0.875979939745,1,1,0.815721296584
103,4103,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86867145813,0.931559935413,1,1,1.21701831807
104,4104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204433056044,0.181678901117,0,0,-0.0992620345832
105,4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660217357272,0.0779707592472,0,0,-0.100849428832
106,4106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952280849144,0.0206801168678,0,0,0.270849783904
107,4107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.603851872579,0.570896032026,1,1,0.708191400866
108,4108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.426418585407,0.58366026679,1,1,0.451194407788
109,4109,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.0113418180829,0.140814869664,0,0,0.226168708469
110,4110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.22951121915,1.20169113597,1,1,1.10297640655
111,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137215172069,0.0898552570646,0,0,0.0461030580952
112,4112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491835006989,0.207020059093,0,0,0.011791543573
113,4113,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.09766108692,0.784554540534,1,1,0.938455299848
114,4114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.685821893266,0.959443769187,1,1,0.787599624209
115,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374664816591,0.0729334096198,0,0,-0.00111641612062
116,4116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717532583527,0.0946418671262,0,0,0.0277840335374
117,4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.371765912936,0.498324743448,0,0,0.517858326914
118,4118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.15127387347,0.875489149614,1,1,1.16970730725
119,4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201347361578,0.260581294298,0,0,0.390170299741
120,4120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106837169904,0.0134944373909,0,0,-0.132788214029
121,4121,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.956061343847,0.774250586,1,1,0.869871296949
122,4122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.708137482941,0.750982562065,1,1,0.680473857529
123,4123,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.604114334578,0.817684238367,1,1,0.679976128343
124,4124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968302744075,0.800568479367,1,1,0.829315182679
125,4125,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0.308760147467,0.215513742154,0,0,0.155737444621
126,4126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827368688305,0.806613258448,1,1,0.974784903978
127,4127,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1.00125245375,0.891617844561,1,1,1.00808078491
128,4128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.877935690337,0.655819442054,1,1,0.655663677619
129,4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101611750664,0.0493124614279,0,0,-0.0398674499638
130,4130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110951410776,0.134061426182,0,0,0.0353035365935
131,4131,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.695333361245,0.715923669351,1,1,0.623281106379
132,4132,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.754635790687,0.703915714018,1,1,0.618336725617
133,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11685416973,0.0757076952654,0,0,0.16454888174
134,4134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12148216232,0.0778208317569,0,0,0.060978924984
135,4135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653454064057,0.0252718330923,0,0,-0.0822376784469
136,4136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0867971826,0.742106600093,1,1,0.818878391217
137,4137,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.358633823793,0.518822746941,1,1,0.597920415591
138,4138,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-0.25871714052,0.105664400001,0,0,0.046661849463
139,4139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.36917519911,1.41543290925,1,1,1.60624556662
140,4140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050915813375,0.185413289904,0,0,0.150942489563
141,4141,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.580101327078,0.7289966422,1,1,0.768936653054
142,4142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28142311813,0.0623746231873,0,0,-0.0348920709097
143,4143,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.863319635377,0.796579160908,1,1,0.630755657851
144,4144,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.905424787277,0.968427414277,1,1,0.899211626009
145,4145,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.175993986929,0.14670358172,0,0,0.190038767375
146,4146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104602844665,0.0840897267673,0,0,0.212247828082
147,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277463584268,0.0653177395622,0,0,-0.11426001444
148,4148,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.494538124465,0.792422631404,1,1,0.741389895751
149,4149,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10587279541,1.10104393187,1,1,1.07177592727
150,4150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.350492851409,0.0312658338929,0,0,0.275047800959
151,4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103362524621,0.0978869077478,0,0,0.0159590375758
152,4152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.21885160405,1.07419392548,1,1,1.05451837986
153,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226091402366,0.280455079753,0,0,0.282460644966
154,4154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10035287518,0.670900638965,1,1,0.721878187901
155,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383547574528,0.028111595006,0,0,0.0623179890944
156,4156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22494627308,0.00928735759674,0,0,-0.252197426457
157,4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243720557922,0.0815626868683,0,0,0.0472664328445
158,4158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.759148280039,0.767694655686,1,1,0.76590793327
159,4159,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.577302391003,0.536590890295,1,1,0.720988956928
160,4160,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.593229344965,0.604013224142,1,1,0.557233227752
161,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980917813104,-0.103484504578,0,0,-0.246490210385
162,4162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.823857602316,0.796197662254,1,1,0.742852135694
163,4163,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0.327032803246,0.778364408268,0,0,0.441496397681
164,4164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.146596325382,0.122420053359,0,0,0.179868406467
165,4165,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.859207827452,0.785418956052,1,1,0.660877751809
166,4166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734609718544,0.0974607922743,0,0,0.155825951583
167,4167,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1.27064367038,0.873449814439,1,1,1.17590377395
168,4168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.18664397691,0.808777227464,1,1,1.05555907166
169,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373362355557,0.21965703576,0,0,0.132371194393
170,4170,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.248148086142,0.471522069687,1,1,0.49885687951
171,4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322166436166,0.182629143361,0,0,0.280826020766
172,4172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153753574635,-0.061012795673,0,0,-0.0234761908855
173,4173,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.29455100416,1.03970734485,1,1,1.08819096143
174,4174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10371959096,1.0170688375,1,1,0.860023060364
175,4175,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1.09227206732,0.878248691188,1,1,1.25812418487
176,4176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.47151589355,1.20027980575,1,1,1.01442230214
177,4177,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.42250966167,1.11040905316,1,1,1.32968253871
178,4178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.807593412268,0.616984038329,1,1,0.627749219175
179,4179,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992745689609,1.05692162313,1,1,1.33274553663
180,4180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07254195124,1.02786357452,1,1,1.13316899087
181,4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942697998783,0.0867561721883,0,0,-0.0109633927471
182,4182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807106398643,-0.0716609908926,0,0,0.0855072532476
183,4183,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.06912105592,1.05978799758,1,1,1.14762034165
184,4184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.509145027561,0.657192726219,1,1,0.71825796704
185,4185,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.063477241763,0.31175378399,0,0,0.148820913866
186,4186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101330121843,0.0335545101192,0,0,-0.147219592709
187,4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241070260492,0.0641287044458,0,0,0.153064389036
188,4188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128946014609,0.30042341542,0,0,0.121501942505
189,4189,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.04076868455,0.985109404167,1,1,0.780367007907
190,4190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132578081436,-0.0596958859725,0,0,-0.106269488162
